,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
853,zho,hin,8.87,23,7,0.125124875,14963,500,29.926,0.060393443,0.3375790879999999,0.674202562876847,1.0,0.5322,0.5846,0.0318,0.0029,1.0,0.4187,0.1605
854,zho,cat,10.98,19,11,0.13977689,14832,500,29.664,0.074013319,0.3375790879999999,0.6095747072326986,1.0,0.5589,0.5905,0.8364,0.0219,1.0,0.3171,0.3246
855,zho,ita,10.7,20,10,0.142773893,13685,500,27.37,0.102554534,0.3375790879999999,0.4847026602177879,1.0,0.5259,0.599,0.8395,0.4998,1.0,0.4935,0.3036
856,zho,eng,12.7,12,18,0.138444888,14545,500,29.09,0.0961556319999999,0.3375790879999999,0.5114555010179545,1.0,0.5438,0.6289,0.8294,0.6405,1.0,0.4554,0.3047
857,zho,fin,13.91,6,24,0.1416916419999999,13581,500,27.162,0.302519355,0.3375790879999999,0.0107861421023032,1.0,0.5554,0.6374,0.8294,0.6658,1.0,0.2564,0.2377
858,zho,bul,12.3,15,15,0.134032634,10022,500,20.044,0.201446082,0.3375790879999999,0.1626206893606704,1.0,0.4285,0.5135,0.8586,0.4994,1.0,0.355,0.2756
859,zho,slv,13.42,9,21,0.133366633,9290,500,18.58,0.237767323,0.3375790879999999,0.0874203215731694,1.0,0.5141,0.597,0.8402,0.0067,1.0,0.4437,0.2921
860,zho,slk,13.8,8,22,0.12037962,9543,500,19.086,0.261917468,0.3375790879999999,0.0502342821381796,1.0,0.446,0.5308,0.6922,0.3266,1.0,0.4939,0.279
861,zho,ron,8.65,24,6,0.141441891,8795,500,17.59,0.167303215,0.3375790879999999,0.2544222916050628,1.0,0.5113,0.5374,0.853,0.007,1.0,0.4442,0.2715
862,zho,hrv,12.68,13,17,0.133449883,7832,500,15.664,0.216688845,0.3375790879999999,0.1282423388544543,1.0,0.5234,0.5773,0.8666,0.4997,1.0,0.3076,0.2901
863,zho,ara,1.84,29,1,0.082584083,6984,500,13.968,0.1033986809999999,0.3375790879999999,0.4812270616818761,1.0,0.7291,0.7778,0.4562,0.3413,1.0,0.4441,0.2567
864,zho,lav,15.79,5,25,0.129370629,6475,500,12.95,0.268650981,0.3375790879999999,0.041690934679151,1.0,0.5612,0.6388,0.8294,0.2988,1.0,0.2347,0.2523
865,zho,heb,4.59,28,2,0.13028638,5725,500,11.45,0.117344567,0.3375790879999999,0.4256177359050746,1.0,0.5496,0.5842,0.0496,0.0072,1.0,0.317,0.275
866,zho,ukr,12.44,14,16,0.133116883,5090,500,10.18,0.31926283,0.3375790879999999,0.0029438957967449,1.0,0.4755,0.5773,0.8495,0.4996,1.0,0.3306,0.2677
867,zho,ind,4.98,27,3,0.144105894,5036,500,10.072,0.197096308,0.3375790879999999,0.1731789549625767,1.0,0.5607,0.6154,0.9512,0.0039,1.0,0.2525,0.2096
868,zho,dan,16.06,4,26,0.13036963,4947,500,9.894,0.203165045,0.3375790879999999,0.1585397676912308,1.0,0.5734,0.6164,0.5965,0.2948,1.0,0.4505,0.2832
869,zho,swe,18.38,2,28,0.131202131,4807,500,9.614,0.193727962,0.3375790879999999,0.1815831142722718,1.0,0.589,0.6299,0.8462,0.7312,1.0,0.3068,0.2593
